Timestamp,From Bank,Account,To Bank,Account,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering
2022/09/01 00:16,224,8002EAD40,22129,8014D7290,131.55,US Dollar,131.55,US Dollar,Credit Card,0
2022/09/01 00:20,11,8002EB590,53009,81BF0EB80,50.83,US Dollar,50.83,US Dollar,Credit Card,0
2022/09/01 00:27,1291,8002EB680,1291,8002EB680,19.72,US Dollar,19.72,US Dollar,Reinvestment,0
2022/09/01 00:03,1217,8002EB6D0,1217,8002EB6D0,23.96,US Dollar,23.96,US Dollar,Reinvestment,0
2022/09/01 00:20,12,8002EB950,24523,80D7C0560,105.21,US Dollar,105.21,US Dollar,Credit Card,0
2022/09/01 00:17,394,8002EFD20,394,8002EFD20,22.6,US Dollar,22.6,US Dollar,Reinvestment,0
2022/09/01 00:08,20,8002F0CD0,24523,80D7C0560,12.43,US Dollar,12.43,US Dollar,Credit Card,0
2022/09/01 00:22,11,8002F0DC0,11,8002F0DC0,12.58,US Dollar,12.58,US Dollar,Reinvestment,0
2022/09/01 00:05,349,8002F1040,349,8002F1040,23.05,US Dollar,23.05,US Dollar,Reinvestment,0
2022/09/01 00:08,224,8002F6B00,224,8002F6B00,11.06,US Dollar,11.06,US Dollar,Reinvestment,0
2022/09/01 00:16,20,8002F6B50,20,8002F6B50,22.74,US Dollar,22.74,US Dollar,Reinvestment,0
2022/09/01 00:05,1,8002F9E20,1,8002F9E20,10.04,US Dollar,10.04,US Dollar,Reinvestment,0
2022/09/01 00:13,531,8002FA050,531,8002FA050,21.49,US Dollar,21.49,US Dollar,Reinvestment,0
2022/09/01 00:23,1422,800300960,1422,800300960,3.24,US Dollar,3.24,US Dollar,Reinvestment,0
2022/09/01 00:23,12,8003012D0,12,8003012D0,13.87,US Dollar,13.87,US Dollar,Reinvestment,0
2022/09/01 00:05,1291,80030AAE0,1291,80030AAE0,4.07,US Dollar,4.07,US Dollar,Reinvestment,0
2022/09/01 00:05,3547,80030B920,3547,80030B920,1142.65,US Dollar,1142.65,US Dollar,Reinvestment,0
2022/09/01 00:23,1291,80030CC10,1291,80030CC10,1794232.12,US Dollar,1794232.12,US Dollar,Reinvestment,0
2022/09/01 00:08,20,80030CD00,20,80030CD00,6169.47,US Dollar,6169.47,US Dollar,Reinvestment,0
2022/09/01 00:05,1,80030D060,1,80030D060,3.72,US Dollar,3.72,US Dollar,Reinvestment,0
2022/09/01 00:19,20,80030DD60,20,80030DD60,13523.9,US Dollar,13523.9,US Dollar,Reinvestment,0
2022/09/01 00:28,531,80030DDB0,531,80030DDB0,72976.96,US Dollar,72976.96,US Dollar,Reinvestment,0
2022/09/01 00:28,20,80030DD60,20,80030DD60,12.25,US Dollar,12.25,US Dollar,Reinvestment,0
2022/09/01 00:10,1217,8.003E+294,1217,8.003E+294,430100.84,US Dollar,430100.84,US Dollar,Reinvestment,0
2022/09/01 00:11,1217,8.003E+294,11,80030E380,221123605,US Dollar,221123605,US Dollar,Cheque,0
2022/09/01 00:12,3549,80030E830,1217,8.003E+294,0.01,US Dollar,0.01,US Dollar,Cheque,0
2022/09/01 00:12,11,80030E380,214107,809C4CD90,87.13,US Dollar,87.13,US Dollar,Credit Card,0
2022/09/01 00:14,1231,80030B060,1231,80030B060,335434.8,US Dollar,335434.8,US Dollar,Reinvestment,0
2022/09/01 00:20,1,80030B100,1,80030B100,12868.2,US Dollar,12868.2,US Dollar,Reinvestment,0
2022/09/01 00:05,20,8.00058E+055,1,80030B100,277.15,US Dollar,277.15,US Dollar,Cheque,0
2022/09/01 00:03,20,8.00058E+055,1,80030B100,233.31,US Dollar,233.31,US Dollar,Credit Card,0
2022/09/01 00:05,12,800319F40,12,800319F40,20.69,US Dollar,20.69,US Dollar,Reinvestment,0
2022/09/01 00:10,1291,80031BB30,1291,80031BB30,334055.51,US Dollar,334055.51,US Dollar,Reinvestment,0
2022/09/01 00:09,3374,80031C0E0,3374,80031C0E0,513.7,US Dollar,513.7,US Dollar,Reinvestment,0
2022/09/01 00:09,12,8001D5EF0,1291,80031B660,6462053.89,US Dollar,6462053.89,US Dollar,Cheque,0
2022/09/01 00:08,12,8001D5EF0,1291,80031B660,8654.14,US Dollar,8654.14,US Dollar,Credit Card,0
2022/09/01 00:29,12,8001D5EF0,1291,80031B660,757240.35,US Dollar,757240.35,US Dollar,ACH,0
2022/09/01 00:03,20,80031EEC0,20,80031EEC0,1838894.6,US Dollar,1838894.6,US Dollar,Reinvestment,0
2022/09/01 00:03,3525,80031EC70,3525,80031EC70,1168.67,US Dollar,1168.67,US Dollar,Reinvestment,0
2022/09/01 00:12,3560,80031F950,1,80031F2F0,0.01,US Dollar,0.01,US Dollar,Cheque,0
2022/09/01 00:24,224,80031E420,224,80031E420,5.41,US Dollar,5.41,US Dollar,Reinvestment,0
2022/09/01 00:15,20,80031D1B0,1,800320400,313.64,US Dollar,313.64,US Dollar,Cheque,0
2022/09/01 00:26,20,80031D1B0,1,800320400,139.36,US Dollar,139.36,US Dollar,Wire,0
2022/09/01 00:28,3543,80031AA50,3543,80031AA50,34845.56,US Dollar,34845.56,US Dollar,Reinvestment,0
2022/09/01 00:03,3290,80031DBD0,3290,80031DBD0,908.79,US Dollar,908.79,US Dollar,Reinvestment,0
2022/09/01 00:29,3549,80031DC70,224,80031AEB0,0.04,US Dollar,0.04,US Dollar,Cheque,0
2022/09/01 00:25,3441,80031DF90,3441,80031DF90,5647.18,US Dollar,5647.18,US Dollar,Reinvestment,0
2022/09/01 00:03,12,800320F30,12,800320F30,8250,US Dollar,8250,US Dollar,Reinvestment,0
2022/09/01 00:01,224,80031AEB0,224,80031AEB0,4.69,US Dollar,4.69,US Dollar,Reinvestment,0
2022/09/01 00:18,1291,80031DA90,152229,818B59D60,38.91,US Dollar,38.91,US Dollar,Credit Card,0
2022/09/01 00:12,12,800320F30,12,800320F30,20.27,US Dollar,20.27,US Dollar,Reinvestment,0
2022/09/01 00:12,20,8.00318E+075,20,8.00318E+075,118540.1,US Dollar,118540.1,US Dollar,Reinvestment,0
2022/09/01 00:01,1217,800319420,1217,800319420,2145.88,US Dollar,2145.88,US Dollar,Reinvestment,0
2022/09/01 00:29,1,800322320,1,800322320,329.87,US Dollar,329.87,US Dollar,Reinvestment,0
2022/09/01 00:13,11,8003226D0,11,8003226D0,2184.89,US Dollar,2184.89,US Dollar,Reinvestment,0
2022/09/01 00:01,1217,800319420,1217,800319420,8.31,US Dollar,8.31,US Dollar,Reinvestment,0
2022/09/01 00:19,1394,80032BE20,1394,80032BE20,19.06,US Dollar,19.06,US Dollar,Reinvestment,0
2022/09/01 00:22,394,800335100,394,800335100,153932.72,US Dollar,153932.72,US Dollar,Reinvestment,0
2022/09/01 00:27,1231,800334BF0,1231,800334BF0,8697178.09,US Dollar,8697178.09,US Dollar,Reinvestment,0
2022/09/01 00:25,1,800334CE0,1,800334CE0,1055.9,US Dollar,1055.9,US Dollar,Reinvestment,0
2022/09/01 00:20,20,8.00334E+025,20,8.00334E+025,28360.78,US Dollar,28360.78,US Dollar,Reinvestment,0
2022/09/01 00:17,3577,8003353A0,3577,8003353A0,75.45,US Dollar,75.45,US Dollar,Reinvestment,0
2022/09/01 00:04,1217,8003355C0,1217,8003355C0,6830.01,US Dollar,6830.01,US Dollar,Reinvestment,0
2022/09/01 00:11,531,8003356B0,531,8003356B0,1218.87,US Dollar,1218.87,US Dollar,Reinvestment,0
2022/09/01 00:03,1422,800335840,1422,800335840,5598.53,US Dollar,5598.53,US Dollar,Reinvestment,0
2022/09/01 00:17,3225,8003350000000000,1422,800336390,3544.16,US Dollar,3544.16,US Dollar,ACH,0
2022/09/01 00:00,1422,800336390,1422,800336390,961.8,US Dollar,961.8,US Dollar,Reinvestment,0
2022/09/01 00:01,3543,800336430,3543,800336430,3768.45,US Dollar,3768.45,US Dollar,Reinvestment,0
2022/09/01 00:11,1217,800336570,1217,800336570,1429.3,US Dollar,1429.3,US Dollar,Reinvestment,0
2022/09/01 00:29,394,800336750,394,800336750,3152.76,US Dollar,3152.76,US Dollar,Reinvestment,0
2022/09/01 00:28,12,800334D80,12,800334D80,12.82,US Dollar,12.82,US Dollar,Reinvestment,0
2022/09/01 00:21,1422,800335840,1422,800335840,10.57,US Dollar,10.57,US Dollar,Reinvestment,0
2022/09/01 00:07,12,800349C30,12,800349C30,284766.4,US Dollar,284766.4,US Dollar,Reinvestment,0
2022/09/01 00:25,20,800354970,20,800354970,431203.66,US Dollar,431203.66,US Dollar,Reinvestment,0
2022/09/01 00:01,1422,800354AB0,1422,800354AB0,17.61,US Dollar,17.61,US Dollar,Reinvestment,0
2022/09/01 00:18,3533,800353720,3533,800353720,821.98,US Dollar,821.98,US Dollar,Reinvestment,0
2022/09/01 00:00,394,800354220,394,800354220,70.6,US Dollar,70.6,US Dollar,Reinvestment,0
2022/09/01 00:27,3249,8003542C0,3249,8003542C0,1050.25,US Dollar,1050.25,US Dollar,Reinvestment,0
2022/09/01 00:23,3273,800354360,11,800353770,6636.29,US Dollar,6636.29,US Dollar,Wire,0
2022/09/01 00:16,1231,8003544F0,1231,8003544F0,11913.16,US Dollar,11913.16,US Dollar,Reinvestment,0
2022/09/01 00:04,11,800353770,11,800353770,9.42,US Dollar,9.42,US Dollar,Reinvestment,0
2022/09/01 00:00,1291,8001D22D0,1394,80035C880,4487.45,US Dollar,4487.45,US Dollar,Cheque,0
2022/09/01 00:08,1291,8001D22D0,1394,80035C880,8653.76,US Dollar,8653.76,US Dollar,Credit Card,0
2022/09/01 00:13,1394,80035C880,1394,80035C880,20.89,US Dollar,20.89,US Dollar,Reinvestment,0
2022/09/01 00:01,20,80035D340,20,80035D340,16429.1,US Dollar,16429.1,US Dollar,Reinvestment,0
2022/09/01 00:07,20,800105270,20,80035D340,6112.6,US Dollar,6112.6,US Dollar,Cheque,0
2022/09/01 00:06,20,800105270,20,80035D340,4781.98,US Dollar,4781.98,US Dollar,Credit Card,0
2022/09/01 00:11,11,80035D100,11,80035D100,10731.32,US Dollar,10731.32,US Dollar,Reinvestment,0
2022/09/01 00:18,11,80035D100,11,80035D100,5,US Dollar,5,US Dollar,Reinvestment,0
2022/09/01 00:05,394,80035BD20,394,80035BD20,90223.13,US Dollar,90223.13,US Dollar,Reinvestment,0
2022/09/01 00:28,70,10042B660,394,80035BD20,345609.54,US Dollar,345609.54,US Dollar,Cheque,0
2022/09/01 00:08,70,10042B660,394,80035BD20,13093.2,US Dollar,13093.2,US Dollar,Credit Card,0
2022/09/01 00:11,70,10042B660,394,80035BD20,93452.89,US Dollar,93452.89,US Dollar,Cash,0
2022/09/01 00:09,11,800363FB0,11,800363FB0,9726.19,US Dollar,9726.19,US Dollar,Reinvestment,0
2022/09/01 00:07,1422,8.00363E+025,1422,8.00363E+025,17.38,US Dollar,17.38,US Dollar,Reinvestment,0
2022/09/01 00:15,20,800364830,20,800364830,135629.2,US Dollar,135629.2,US Dollar,Reinvestment,0
2022/09/01 00:14,12,8003654F0,12,8003654F0,5383.45,US Dollar,5383.45,US Dollar,Reinvestment,0
2022/09/01 00:19,11,800366800,11,800366800,11157930.32,US Dollar,11157930.32,US Dollar,Reinvestment,0
2022/09/01 00:16,1422,800366DB0,1422,800366DB0,88675.47,US Dollar,88675.47,US Dollar,Reinvestment,0
2022/09/01 00:29,3473,800367030,3473,800367030,1697.91,US Dollar,1697.91,US Dollar,Reinvestment,0
2022/09/01 00:09,1422,800366DB0,1422,800366DB0,9.16,US Dollar,9.16,US Dollar,Reinvestment,0
2022/09/01 00:01,1422,8003670D0,16262,806CCBBC0,15.76,US Dollar,15.76,US Dollar,Credit Card,0
2022/09/01 00:24,531,800368690,531,800368690,21.94,US Dollar,21.94,US Dollar,Reinvestment,0
2022/09/01 00:00,20,800368B80,20,800368B80,1474.76,US Dollar,1474.76,US Dollar,Reinvestment,0
2022/09/01 00:29,11,800368D10,11,800368D10,7334.62,US Dollar,7334.62,US Dollar,Reinvestment,0
2022/09/01 00:15,394,800368F90,394,800368F90,15.07,US Dollar,15.07,US Dollar,Reinvestment,0
2022/09/01 00:25,1231,8001634F0,224,800368EA0,9610.72,US Dollar,9610.72,US Dollar,Credit Card,0
2022/09/01 00:00,1231,8001634F0,224,800368EA0,152311.97,US Dollar,152311.97,US Dollar,Cash,0
2022/09/01 00:24,224,800368A90,224,800368A90,3.63,US Dollar,3.63,US Dollar,Reinvestment,0
2022/09/01 00:02,11,800368D10,11,800368D10,18.97,US Dollar,18.97,US Dollar,Reinvestment,0
2022/09/01 00:25,224,8001FBC30,1231,80036AD20,6190.76,US Dollar,6190.76,US Dollar,Cheque,0
2022/09/01 00:18,224,8001FBC30,1231,80036AD20,4174.88,US Dollar,4174.88,US Dollar,Credit Card,0
2022/09/01 00:02,1231,80036AD20,1231,80036AD20,6.95,US Dollar,6.95,US Dollar,Reinvestment,0
2022/09/01 00:09,1394,80036BA20,1394,80036BA20,7.54,US Dollar,7.54,US Dollar,Reinvestment,0
2022/09/01 00:26,12,80036B6F0,12,80036B6F0,11850.5,US Dollar,11850.5,US Dollar,Reinvestment,0
2022/09/01 00:23,394,80036B830,394,80036B830,429.1,US Dollar,429.1,US Dollar,Reinvestment,0
2022/09/01 00:21,1231,80036C720,1231,80036C720,1639.67,US Dollar,1639.67,US Dollar,Reinvestment,0
2022/09/01 00:21,1639,80036C860,1639,80036C860,10807.14,US Dollar,10807.14,US Dollar,Reinvestment,0
2022/09/01 00:17,1217,80036C8B0,1217,80036C8B0,13825.6,US Dollar,13825.6,US Dollar,Reinvestment,0
2022/09/01 00:16,11,80036B6A0,11,80036B6A0,14.43,US Dollar,14.43,US Dollar,Reinvestment,0
2022/09/01 00:12,1217,80036C000,1217,80036C000,23.22,US Dollar,23.22,US Dollar,Reinvestment,0
2022/09/01 00:29,1217,80036C220,1217,80036C220,20.15,US Dollar,20.15,US Dollar,Reinvestment,0
2022/09/01 00:16,1291,80036DD50,1291,80036DD50,904701.66,US Dollar,904701.66,US Dollar,Reinvestment,0
2022/09/01 00:10,224,80036DDF0,224,80036DDF0,17.91,US Dollar,17.91,US Dollar,Reinvestment,0
2022/09/01 00:09,1291,80036E6E0,1291,80036E6E0,1478.37,US Dollar,1478.37,US Dollar,Reinvestment,0
2022/09/01 00:03,12,80036EB60,12,80036EB60,9.68,US Dollar,9.68,US Dollar,Reinvestment,0
2022/09/01 00:21,394,80036F220,394,80036F220,186016.85,US Dollar,186016.85,US Dollar,Reinvestment,0
2022/09/01 00:08,224,80036F820,224,80036F820,132384.66,US Dollar,132384.66,US Dollar,Reinvestment,0
2022/09/01 00:21,20,80036FDF0,20,80036FDF0,22.02,US Dollar,22.02,US Dollar,Reinvestment,0
2022/09/01 00:11,3543,80036F5D0,20,80036FB10,9658.89,US Dollar,9658.89,US Dollar,ACH,0
2022/09/01 00:29,3252,80036FFE0,3252,80036FFE0,200.51,US Dollar,200.51,US Dollar,Reinvestment,0
2022/09/01 00:15,3312,800370B80,3312,800370B80,712.31,US Dollar,712.31,US Dollar,Reinvestment,0
2022/09/01 00:24,1,800370F90,1,800370F90,37747.58,US Dollar,37747.58,US Dollar,Reinvestment,0
2022/09/01 00:15,1231,800371120,1231,800371120,382.61,US Dollar,382.61,US Dollar,Reinvestment,0
2022/09/01 00:22,1291,800371260,1291,800371260,5676.8,US Dollar,5676.8,US Dollar,Reinvestment,0
2022/09/01 00:17,3310,8003713A0,3310,8003713A0,349.78,US Dollar,349.78,US Dollar,Reinvestment,0
2022/09/01 00:19,1394,800370C70,1394,800370C70,7.02,US Dollar,7.02,US Dollar,Reinvestment,0
2022/09/01 00:10,1231,800371120,1231,800371120,23.86,US Dollar,23.86,US Dollar,Reinvestment,0
2022/09/01 00:06,1231,800372A90,1231,800372A90,864884.43,US Dollar,864884.43,US Dollar,Reinvestment,0
2022/09/01 00:23,3443,800372B30,3443,800372B30,10626.42,US Dollar,10626.42,US Dollar,Reinvestment,0
2022/09/01 00:20,1639,800372BD0,1639,800372BD0,2447.31,US Dollar,2447.31,US Dollar,Reinvestment,0
2022/09/01 00:18,1639,800372BD0,1639,800372BD0,21.44,US Dollar,21.44,US Dollar,Reinvestment,0
2022/09/01 00:14,1394,800372C70,1394,800372C70,9.26,US Dollar,9.26,US Dollar,Reinvestment,0
2022/09/01 00:04,224,800147010,11,8003750,4680.83,US Dollar,4680.83,US Dollar,Credit Card,0
2022/09/01 00:28,224,800147010,11,8003750,1991.77,US Dollar,1991.77,US Dollar,Cash,0
2022/09/01 00:08,224,800147010,11,8003750,190.99,US Dollar,190.99,US Dollar,ACH,0
2022/09/01 00:15,224,800147010,11,8003750,309.31,US Dollar,309.31,US Dollar,Wire,0
2022/09/01 00:00,11,8003750,11,8003750,12.55,US Dollar,12.55,US Dollar,Reinvestment,0
2022/09/01 00:04,70,10042B660,1231,800374EA0,3129.67,US Dollar,3129.67,US Dollar,Cheque,0
2022/09/01 00:26,70,10042B660,1231,800374EA0,7756,US Dollar,7756,US Dollar,Cash,0
2022/09/01 00:05,12,800375F00,12,800375F00,458.57,US Dollar,458.57,US Dollar,Reinvestment,0
2022/09/01 00:08,224,8003765A0,224,8003765A0,268498.58,US Dollar,268498.58,US Dollar,Reinvestment,0
2022/09/01 00:03,224,8003765A0,224,8003765A0,12.48,US Dollar,12.48,US Dollar,Reinvestment,0
2022/09/01 00:04,20,80036A160,20,80036A160,871314.18,US Dollar,871314.18,US Dollar,Reinvestment,0
2022/09/01 00:28,3263,80036A470,3263,80036A470,2081.49,US Dollar,2081.49,US Dollar,Reinvestment,0
2022/09/01 00:14,3273,80036B190,3273,80036B190,7274.55,US Dollar,7274.55,US Dollar,Reinvestment,0
2022/09/01 00:24,1,8003727,1,8003727,30481.3,US Dollar,30481.3,US Dollar,Reinvestment,0
2022/09/01 00:19,349,800373C20,349,800373C20,5005.52,US Dollar,5005.52,US Dollar,Reinvestment,0
2022/09/01 00:27,531,800373D10,531,800373D10,388.25,US Dollar,388.25,US Dollar,Reinvestment,0
2022/09/01 00:18,1422,800373DB0,1422,800373DB0,5804.22,US Dollar,5804.22,US Dollar,Reinvestment,0
2022/09/01 00:25,3625,8003747F0,3625,8003747F0,4293.13,US Dollar,4293.13,US Dollar,Reinvestment,0
2022/09/01 00:12,1639,8003758C0,1639,8003758C0,99.32,US Dollar,99.32,US Dollar,Reinvestment,0
2022/09/01 00:28,224,8003761C0,224,8003761C0,898.1,US Dollar,898.1,US Dollar,Reinvestment,0
2022/09/01 00:05,12,80036B2D0,12,80036B2D0,8.07,US Dollar,8.07,US Dollar,Reinvestment,0
2022/09/01 00:21,1,8003727,1,8003727,24.21,US Dollar,24.21,US Dollar,Reinvestment,0
2022/09/01 00:03,349,800373C20,349,800373C20,11.64,US Dollar,11.64,US Dollar,Reinvestment,0
2022/09/01 00:15,1422,800373DB0,1422,800373DB0,12,US Dollar,12,US Dollar,Reinvestment,0
2022/09/01 00:00,1639,800374B60,1439,8076FCAF0,90.99,US Dollar,90.99,US Dollar,Credit Card,0
2022/09/01 00:03,224,800375960,224,800375960,11.22,US Dollar,11.22,US Dollar,Reinvestment,0
2022/09/01 00:00,1217,8003759B0,229026,80FD50550,6.98,US Dollar,6.98,US Dollar,Credit Card,0
2022/09/01 00:18,1394,8003763A0,1394,8003763A0,18.49,US Dollar,18.49,US Dollar,Reinvestment,0
2022/09/01 00:13,224,800376A60,224,800376A60,14.79,US Dollar,14.79,US Dollar,Reinvestment,0
2022/09/01 00:07,1639,800379250,1639,800379250,64836.18,US Dollar,64836.18,US Dollar,Reinvestment,0
2022/09/01 00:25,1217,800194B60,1639,800379250,6856.03,US Dollar,6856.03,US Dollar,Cheque,0
2022/09/01 00:12,394,800379980,394,800379980,175777.41,US Dollar,175777.41,US Dollar,Reinvestment,0
2022/09/01 00:23,394,800379980,394,800379980,9.31,US Dollar,9.31,US Dollar,Reinvestment,0
2022/09/01 00:27,1394,800379A20,1394,800379A20,7.35,US Dollar,7.35,US Dollar,Reinvestment,0
2022/09/01 00:14,1231,80037A1E0,1231,80037A1E0,94716.06,US Dollar,94716.06,US Dollar,Reinvestment,0
2022/09/01 00:17,1231,800379FA0,1231,800379FA0,5.01,US Dollar,5.01,US Dollar,Reinvestment,0
2022/09/01 00:17,3209,80037BA90,3209,80037BA90,5049.38,US Dollar,5049.38,US Dollar,Reinvestment,0
2022/09/01 00:03,70,10042B660,1217,80037BA40,330253.19,US Dollar,330253.19,US Dollar,Cheque,0
2022/09/01 00:11,70,10042B660,1217,80037BA40,9900.4,US Dollar,9900.4,US Dollar,Credit Card,0
2022/09/01 00:10,70,10042B660,1217,80037BA40,34631.34,US Dollar,34631.34,US Dollar,Cash,0
2022/09/01 00:06,3312,80037C670,3312,80037C670,8795.06,US Dollar,8795.06,US Dollar,Reinvestment,0
2022/09/01 00:28,1,80037C5D0,1,80037C5D0,17.49,US Dollar,17.49,US Dollar,Reinvestment,0
2022/09/01 00:18,1231,80037CA80,1231,80037CA80,1211348.6,US Dollar,1211348.6,US Dollar,Reinvestment,0
2022/09/01 00:19,11,800190290,1231,80037CA80,6616.04,US Dollar,6616.04,US Dollar,Cheque,0
2022/09/01 00:13,11,800190290,1231,80037CA80,4112.84,US Dollar,4112.84,US Dollar,Credit Card,0
2022/09/01 00:12,11,80037C190,11,80037C190,699679.03,US Dollar,699679.03,US Dollar,Reinvestment,0
2022/09/01 00:24,12,80037D2B0,12,80037D2B0,2571.16,US Dollar,2571.16,US Dollar,Reinvestment,0
2022/09/01 00:24,1231,800131730,12,80037D2B0,16050.77,US Dollar,16050.77,US Dollar,Cheque,0
2022/09/01 00:11,1231,800131730,12,80037D2B0,15147.47,US Dollar,15147.47,US Dollar,Cash,0
2022/09/01 00:18,1394,80037DDE0,1394,80037DDE0,28396.84,US Dollar,28396.84,US Dollar,Reinvestment,0
2022/09/01 00:08,531,8003650000000000,531,8003650000000000,16452091.58,US Dollar,16452091.58,US Dollar,Reinvestment,0
2022/09/01 00:18,3381,800365F50,3381,800365F50,17818.72,US Dollar,17818.72,US Dollar,Reinvestment,0
2022/09/01 00:13,349,800366580,349,800366580,2921.11,US Dollar,2921.11,US Dollar,Reinvestment,0
2022/09/01 00:19,224,8003684A0,224,8003684A0,9010.58,US Dollar,9010.58,US Dollar,Reinvestment,0
2022/09/01 00:27,1422,80037AA50,1422,80037AA50,41623.38,US Dollar,41623.38,US Dollar,Reinvestment,0
2022/09/01 00:03,3288,80037D970,3288,80037D970,5444.06,US Dollar,5444.06,US Dollar,Reinvestment,0
2022/09/01 00:19,531,8003650000000000,531,8003650000000000,14.96,US Dollar,14.96,US Dollar,Reinvestment,0
2022/09/01 00:12,11,800366170,11,800366170,10.01,US Dollar,10.01,US Dollar,Reinvestment,0
2022/09/01 00:21,394,8003682A0,21260,801765440,26.17,US Dollar,26.17,US Dollar,Credit Card,0
2022/09/01 00:28,1639,800369680,1639,800369680,13.42,US Dollar,13.42,US Dollar,Reinvestment,0
2022/09/01 00:01,1639,800379780,1639,800379780,7.64,US Dollar,7.64,US Dollar,Reinvestment,0
2022/09/01 00:18,531,80037F130,531,80037F130,19.26,US Dollar,19.26,US Dollar,Reinvestment,0
2022/09/01 00:05,349,80037EF40,349,80037EF40,13.57,US Dollar,13.57,US Dollar,Reinvestment,0
2022/09/01 00:17,3613,8003639,1,80037F7A0,14520.52,US Dollar,14520.52,US Dollar,Cheque,0
2022/09/01 00:25,3400,800364450,3400,800364450,502.28,US Dollar,502.28,US Dollar,Reinvestment,0
2022/09/01 00:22,1422,8003658C0,1422,8003658C0,1721.96,US Dollar,1721.96,US Dollar,Reinvestment,0
2022/09/01 00:04,1291,80037F660,1,801105C20,31.04,US Dollar,31.04,US Dollar,Credit Card,0
2022/09/01 00:06,1394,800380930,1394,800380930,71172.13,US Dollar,71172.13,US Dollar,Reinvestment,0
2022/09/01 00:10,20,800381480,20,800381480,67929.88,US Dollar,67929.88,US Dollar,Reinvestment,0
2022/09/01 00:19,1394,80035C880,1,80038F890,324101.79,US Dollar,324101.79,US Dollar,Cheque,0
2022/09/01 00:18,1394,80035C880,1,80038F890,1191980.68,US Dollar,1191980.68,US Dollar,ACH,0
2022/09/01 00:04,20,80038F600,20,80038F600,939.64,US Dollar,939.64,US Dollar,Reinvestment,0
2022/09/01 00:23,349,800390BC0,349,800390BC0,14.26,US Dollar,14.26,US Dollar,Reinvestment,0
2022/09/01 00:24,1217,800391030,1217,800391030,214.83,US Dollar,214.83,US Dollar,Reinvestment,0
2022/09/01 00:11,1217,800391030,1217,800391030,20.63,US Dollar,20.63,US Dollar,Reinvestment,0
2022/09/01 00:08,70,10042B660,531,800392840,40124.95,US Dollar,40124.95,US Dollar,Cheque,0
2022/09/01 00:28,70,10042B660,531,800392840,103934.72,US Dollar,103934.72,US Dollar,Cash,0
2022/09/01 00:06,1394,8003931B0,1394,8003931B0,566745.97,US Dollar,566745.97,US Dollar,Reinvestment,0
2022/09/01 00:15,3650,800393200,3650,800393200,1180.44,US Dollar,1180.44,US Dollar,Reinvestment,0
2022/09/01 00:24,1639,800394000,1639,800394000,4.58,US Dollar,4.58,US Dollar,Reinvestment,0
2022/09/01 00:03,1291,800391FB0,1291,800391FB0,9219683.09,US Dollar,9219683.09,US Dollar,Reinvestment,0
2022/09/01 00:21,1217,8003925D0,1217,8003925D0,1415.88,US Dollar,1415.88,US Dollar,Reinvestment,0
2022/09/01 00:14,349,800393D40,349,800393D40,3586.57,US Dollar,3586.57,US Dollar,Reinvestment,0
2022/09/01 00:20,1291,800391FB0,1291,800391FB0,8.75,US Dollar,8.75,US Dollar,Reinvestment,0
2022/09/01 00:28,1639,8.00394E+075,1639,8.00394E+075,16909682.91,US Dollar,16909682.91,US Dollar,Reinvestment,0
2022/09/01 00:11,1639,8.00394E+075,1639,8.00394E+075,24.62,US Dollar,24.62,US Dollar,Reinvestment,0
2022/09/01 00:00,11,8003948B0,11,8003948B0,632782.92,US Dollar,632782.92,US Dollar,Reinvestment,0
2022/09/01 00:10,394,80038F340,394,80038F340,1814500.26,US Dollar,1814500.26,US Dollar,Reinvestment,0
2022/09/01 00:13,1422,80038F390,1422,80038F390,3462.79,US Dollar,3462.79,US Dollar,Reinvestment,0
2022/09/01 00:20,20,800390570,20,800390570,2200.08,US Dollar,2200.08,US Dollar,Reinvestment,0
2022/09/01 00:01,3535,800390700,3535,800390700,15454.86,US Dollar,15454.86,US Dollar,Reinvestment,0
2022/09/01 00:22,3363,800391530,3363,800391530,6159.41,US Dollar,6159.41,US Dollar,Reinvestment,0
2022/09/01 00:01,394,8003946A0,394,8003946A0,2301.48,US Dollar,2301.48,US Dollar,Reinvestment,0
2022/09/01 00:00,3441,8003953F0,394,80038F340,381.69,US Dollar,381.69,US Dollar,Wire,0
2022/09/01 00:09,3249,800395990,1422,80038F390,1783.84,US Dollar,1783.84,US Dollar,Cheque,0
2022/09/01 00:00,394,80038F340,394,80038F340,4.56,US Dollar,4.56,US Dollar,Reinvestment,0
2022/09/01 00:10,1422,80038F390,1422,80038F390,21.71,US Dollar,21.71,US Dollar,Reinvestment,0
2022/09/01 00:22,20,800390570,20,800390570,7.27,US Dollar,7.27,US Dollar,Reinvestment,0
2022/09/01 00:19,20,80039FD90,20,80039FD90,11673.21,US Dollar,11673.21,US Dollar,Reinvestment,0
2022/09/01 00:17,20,80039FD90,20,80039FD90,5.38,US Dollar,5.38,US Dollar,Reinvestment,0
2022/09/01 00:12,1394,8003A1DF0,1394,8003A1DF0,80607.99,US Dollar,80607.99,US Dollar,Reinvestment,0
2022/09/01 00:28,224,8003A3D40,224,8003A3D40,8.84,US Dollar,8.84,US Dollar,Reinvestment,0
2022/09/01 00:19,349,8002441,531,8003A5D90,106545.98,US Dollar,106545.98,US Dollar,Cheque,0
