Timestamp,From Bank,From Account,To Bank,To Account,Amount,Currency,Amount Received,Currency Received,Payment Format,Is Laundering
2022/09/01 00:00,12,800134F30,11,8002F1DD0,69.03,US Dollar,69.03,US Dollar,Cheque,0
2022/09/01 00:04,12,800134F30,11,8002F1DD0,72.35,US Dollar,72.35,US Dollar,Cash,0
2022/09/01 00:25,12,800134F30,11,8002F1DD0,55.34,US Dollar,55.34,US Dollar,ACH,0
2022/09/01 00:28,70,10042B660,224,8002F1750,545394.37,US Dollar,545394.37,US Dollar,Cheque,0
2022/09/01 00:26,70,10042B660,224,8002F1750,265315.95,US Dollar,265315.95,US Dollar,Cash,0
2022/09/01 00:01,20,8002F3700,20,8002F3700,224441.64,US Dollar,224441.64,US Dollar,Reinvestment,0
2022/09/01 00:29,20,8002F3700,11,8002F37F0,136557626,US Dollar,136557626,US Dollar,Cheque,0
2022/09/01 00:16,11,8002F37F0,143569,8160637D0,56.84,US Dollar,56.84,US Dollar,Credit Card,0
2022/09/01 00:21,531,8002F3DB0,531,8002F3DB0,145274.3,US Dollar,145274.3,US Dollar,Reinvestment,0
2022/09/01 00:23,1394,8002F4970,1394,8002F4970,123534.23,US Dollar,123534.23,US Dollar,Reinvestment,0
2022/09/01 00:13,11,8002F5380,11,8002F5380,425544.93,US Dollar,425544.93,US Dollar,Reinvestment,0
2022/09/01 00:02,1231,8001578C0,11,8002F5380,16476.04,US Dollar,16476.04,US Dollar,Credit Card,0
2022/09/01 00:16,1217,8002F59A0,1217,8002F59A0,43841.29,US Dollar,43841.29,US Dollar,Reinvestment,0
2022/09/01 00:01,1422,8002F5DE0,1422,8002F5DE0,402027.25,US Dollar,402027.25,US Dollar,Reinvestment,0
2022/09/01 00:24,394,8002F55D0,394,8002F55D0,8.44,US Dollar,8.44,US Dollar,Reinvestment,0
2022/09/01 00:04,1,8002F56C0,1,8002F56C0,11.12,US Dollar,11.12,US Dollar,Reinvestment,0
2022/09/01 00:23,349,8002F7290,349,8002F7290,2693019.51,US Dollar,2693019.51,US Dollar,Reinvestment,0
2022/09/01 00:19,349,8002F7290,349,8002F7290,7.07,US Dollar,7.07,US Dollar,Reinvestment,0
2022/09/01 00:06,11,8002F6F60,11,8002F6F60,1633781.37,US Dollar,1633781.37,US Dollar,Reinvestment,0
2022/09/01 00:02,224,8002F75F0,224,8002F75F0,6287.79,US Dollar,6287.79,US Dollar,Reinvestment,0
2022/09/01 00:19,11,8002F6F60,11,8002F6F60,23.55,US Dollar,23.55,US Dollar,Reinvestment,0
2022/09/01 00:15,224,8002F75F0,224,8002F75F0,10.28,US Dollar,10.28,US Dollar,Reinvestment,0
2022/09/01 00:03,1291,8002F8E20,1291,8002F8E20,5.36,US Dollar,5.36,US Dollar,Reinvestment,0
2022/09/01 00:29,1394,8002F95A0,1394,8002F95A0,18.4,US Dollar,18.4,US Dollar,Reinvestment,0
2022/09/01 00:17,224,8002FA2A0,224,8002FA2A0,569413.67,US Dollar,569413.67,US Dollar,Reinvestment,0
2022/09/01 00:04,1,8002FB030,1,8002FB030,14213560.1,US Dollar,14213560.1,US Dollar,Reinvestment,0
2022/09/01 00:26,11,8002FB580,11,8002FB580,742.51,US Dollar,742.51,US Dollar,Reinvestment,0
2022/09/01 00:11,3295,8002FBA70,3295,8002FBA70,2302.27,US Dollar,2302.27,US Dollar,Reinvestment,0
2022/09/01 00:29,1422,8002FC550,1422,8002FC550,256529.85,US Dollar,256529.85,US Dollar,Reinvestment,0
2022/09/01 00:21,3235,8002FC5F0,1291,8002FC730,14823.94,US Dollar,14823.94,US Dollar,Cheque,0
2022/09/01 00:11,1231,8002FC6E0,1231,8002FC6E0,6235.38,US Dollar,6235.38,US Dollar,Reinvestment,0
2022/09/01 00:14,349,8002FC780,349,8002FC780,2702.94,US Dollar,2702.94,US Dollar,Reinvestment,0
2022/09/01 00:08,1422,8002FC550,1422,8002FC550,19.83,US Dollar,19.83,US Dollar,Reinvestment,0
2022/09/01 00:22,1231,8002FC5A0,1231,8002FC5A0,19.34,US Dollar,19.34,US Dollar,Reinvestment,0
2022/09/01 00:08,1394,8002B7070,1394,8002B7070,139929.79,US Dollar,139929.79,US Dollar,Reinvestment,0
2022/09/01 00:07,1231,8002FE210,1231,8002FE210,12.35,US Dollar,12.35,US Dollar,Reinvestment,0
2022/09/01 00:28,20,8002FE790,20,8002FE790,396194.31,US Dollar,396194.31,US Dollar,Reinvestment,0
2022/09/01 00:22,1231,8002FECB0,1231,8002FECB0,211161.32,US Dollar,211161.32,US Dollar,Reinvestment,0
2022/09/01 00:20,20,8001B9370,224,8002FFE60,206302.29,US Dollar,206302.29,US Dollar,Cheque,0
2022/09/01 00:27,20,8001B9370,224,8002FFE60,4512.22,US Dollar,4512.22,US Dollar,Credit Card,0
2022/09/01 00:29,224,8002FFE60,224,8002FFE60,16.84,US Dollar,16.84,US Dollar,Reinvestment,0
2022/09/01 00:25,1217,8003000000000000,1217,8003000000000000,664.03,US Dollar,664.03,US Dollar,Reinvestment,0
2022/09/01 00:15,20,800295B30,20,800295B30,7797976.13,US Dollar,7797976.13,US Dollar,Reinvestment,0
2022/09/01 00:11,3245,800295DA0,1291,8002EB680,27563.5,US Dollar,27563.5,US Dollar,ACH,0
2022/09/01 00:19,1231,800295DF0,1231,800295DF0,90939.26,US Dollar,90939.26,US Dollar,Reinvestment,0
2022/09/01 00:19,1394,800295EE0,1394,800295EE0,23998.83,US Dollar,23998.83,US Dollar,Reinvestment,0
2022/09/01 00:11,1291,8002BEFF0,1291,8002BEFF0,127277.64,US Dollar,127277.64,US Dollar,Reinvestment,0
2022/09/01 00:24,224,8002EA730,224,8002EA730,34193.49,US Dollar,34193.49,US Dollar,Reinvestment,0
2022/09/01 00:21,1231,8002EABB0,1231,8002EABB0,122337.1,US Dollar,122337.1,US Dollar,Reinvestment,0
2022/09/01 00:00,531,8002EE040,224,8002EAD40,1016387.78,US Dollar,1016387.78,US Dollar,ACH,0
2022/09/01 00:10,1291,8002EB680,1291,8002EB680,16322.6,US Dollar,16322.6,US Dollar,Reinvestment,0
2022/09/01 00:01,3312,8002EC390,3312,8002EC390,2158.74,US Dollar,2158.74,US Dollar,Reinvestment,0
2022/09/01 00:11,394,8002ECCF0,394,8002ECCF0,17103.97,US Dollar,17103.97,US Dollar,Reinvestment,0
2022/09/01 00:18,349,8002EE920,349,8002EE920,30604.99,US Dollar,30604.99,US Dollar,Reinvestment,0
2022/09/01 00:18,3311,8002EFDC0,3311,8002EFDC0,22743.31,US Dollar,22743.31,US Dollar,Reinvestment,0
2022/09/01 00:19,3526,8002F0AB0,20,8002FDD70,2708.08,US Dollar,2708.08,US Dollar,ACH,0
2022/09/01 00:17,1422,8002F42A0,20,8002F0CD0,92128500,US Dollar,92128500,US Dollar,Cheque,0
2022/09/01 00:28,11,8002F0DC0,11,8002F0DC0,13952.87,US Dollar,13952.87,US Dollar,Reinvestment,0
2022/09/01 00:13,3440,8002F0EB0,1291,8002EE260,0.08,US Dollar,0.08,US Dollar,ACH,0
2022/09/01 00:18,1,8002F1220,1,8002F1220,20871.53,US Dollar,20871.53,US Dollar,Reinvestment,0
2022/09/01 00:09,1422,8002F42A0,1422,8002F42A0,4162.5,US Dollar,4162.5,US Dollar,Reinvestment,0
2022/09/01 00:16,3511,8002F47A0,3511,8002F47A0,14149.91,US Dollar,14149.91,US Dollar,Reinvestment,0
2022/09/01 00:18,20,8002F6B50,20,8002F6B50,11438.74,US Dollar,11438.74,US Dollar,Reinvestment,0
2022/09/01 00:15,3535,8002F9BB0,3535,8002F9BB0,224.29,US Dollar,224.29,US Dollar,Reinvestment,0
2022/09/01 00:17,394,8002F9EC0,394,8002F9EC0,16414.81,US Dollar,16414.81,US Dollar,Reinvestment,0
2022/09/01 00:28,1422,8002FA000,1422,8002FA000,1734.47,US Dollar,1734.47,US Dollar,Reinvestment,0
2022/09/01 00:25,3411,8002FA0A0,3411,8002FA0A0,10251.39,US Dollar,10251.39,US Dollar,Reinvestment,0
2022/09/01 00:13,3232,8002FA9F0,3232,8002FA9F0,1955.49,US Dollar,1955.49,US Dollar,Reinvestment,0
2022/09/01 00:07,3540,8002FCE60,3540,8002FCE60,8467.15,US Dollar,8467.15,US Dollar,Reinvestment,0
2022/09/01 00:09,3235,8002FE4D0,11,8002F0DC0,8903.66,US Dollar,8903.66,US Dollar,ACH,0
2022/09/01 00:00,3234,8002FE5C0,3234,8002FE5C0,43764.83,US Dollar,43764.83,US Dollar,Reinvestment,0
2022/09/01 00:05,1291,8002FEA30,1291,8002FEA30,19522.33,US Dollar,19522.33,US Dollar,Reinvestment,0
2022/09/01 00:14,3374,800300300,3374,800300300,5718.26,US Dollar,5718.26,US Dollar,Reinvestment,0
2022/09/01 00:16,3484,800300870,1291,8002F9FB0,122.97,US Dollar,122.97,US Dollar,Cheque,0
2022/09/01 00:22,1422,800300960,1422,800300960,28853.8,US Dollar,28853.8,US Dollar,Reinvestment,0
2022/09/01 00:23,12,8003012D0,12,8003012D0,72480.76,US Dollar,72480.76,US Dollar,Reinvestment,0
2022/09/01 00:17,3310,800301410,1291,800301010,29969.97,US Dollar,29969.97,US Dollar,ACH,0
2022/09/01 00:10,20,800295B30,20,800295B30,22.88,US Dollar,22.88,US Dollar,Reinvestment,0
2022/09/01 00:01,1394,8002E8DF0,1394,8002E8DF0,17.03,US Dollar,17.03,US Dollar,Reinvestment,0
2022/09/01 00:02,1217,8002EA550,1217,8002EA550,14.57,US Dollar,14.57,US Dollar,Reinvestment,0
2022/09/01 00:27,1,8002EACA0,1,8002EACA0,7.04,US Dollar,7.04,US Dollar,Reinvestment,0
2022/09/01 00:16,224,8002EAD40,22129,8014D7290,131.55,US Dollar,131.55,US Dollar,Credit Card,0
2022/09/01 00:20,11,8002EB590,53009,81BF0EB80,50.83,US Dollar,50.83,US Dollar,Credit Card,0
2022/09/01 00:27,1291,8002EB680,1291,8002EB680,19.72,US Dollar,19.72,US Dollar,Reinvestment,0
2022/09/01 00:03,1217,8002EB6D0,1217,8002EB6D0,23.96,US Dollar,23.96,US Dollar,Reinvestment,0
2022/09/01 00:20,12,8002EB950,24523,80D7C0560,105.21,US Dollar,105.21,US Dollar,Credit Card,0
2022/09/01 00:17,394,8002EFD20,394,8002EFD20,22.6,US Dollar,22.6,US Dollar,Reinvestment,0
2022/09/01 00:08,20,8002F0CD0,24523,80D7C0560,12.43,US Dollar,12.43,US Dollar,Credit Card,0
2022/09/01 00:22,11,8002F0DC0,11,8002F0DC0,12.58,US Dollar,12.58,US Dollar,Reinvestment,0
2022/09/01 00:05,349,8002F1040,349,8002F1040,23.05,US Dollar,23.05,US Dollar,Reinvestment,0
2022/09/01 00:08,224,8002F6B00,224,8002F6B00,11.06,US Dollar,11.06,US Dollar,Reinvestment,0
2022/09/01 00:16,20,8002F6B50,20,8002F6B50,22.74,US Dollar,22.74,US Dollar,Reinvestment,0
2022/09/01 00:05,1,8002F9E20,1,8002F9E20,10.04,US Dollar,10.04,US Dollar,Reinvestment,0
2022/09/01 00:13,531,8002FA050,531,8002FA050,21.49,US Dollar,21.49,US Dollar,Reinvestment,0
2022/09/01 00:23,1422,800300960,1422,800300960,3.24,US Dollar,3.24,US Dollar,Reinvestment,0
2022/09/01 00:23,12,8003012D0,12,8003012D0,13.87,US Dollar,13.87,US Dollar,Reinvestment,0
2022/09/01 00:05,1291,80030AAE0,1291,80030AAE0,4.07,US Dollar,4.07,US Dollar,Reinvestment,0
2022/09/01 00:05,3547,80030B920,3547,80030B920,1142.65,US Dollar,1142.65,US Dollar,Reinvestment,0
2022/09/01 00:23,1291,80030CC10,1291,80030CC10,1794232.12,US Dollar,1794232.12,US Dollar,Reinvestment,0
2022/09/01 00:08,20,80030CD00,20,80030CD00,6169.47,US Dollar,6169.47,US Dollar,Reinvestment,0
2022/09/01 00:05,1,80030D060,1,80030D060,3.72,US Dollar,3.72,US Dollar,Reinvestment,0
2022/09/01 00:19,20,80030DD60,20,80030DD60,13523.9,US Dollar,13523.9,US Dollar,Reinvestment,0
2022/09/01 00:28,531,80030DDB0,531,80030DDB0,72976.96,US Dollar,72976.96,US Dollar,Reinvestment,0
2022/09/01 00:28,20,80030DD60,20,80030DD60,12.25,US Dollar,12.25,US Dollar,Reinvestment,0
2022/09/01 00:10,1217,8.003E+294,1217,8.003E+294,430100.84,US Dollar,430100.84,US Dollar,Reinvestment,0
2022/09/01 00:11,1217,8.003E+294,11,80030E380,221123605,US Dollar,221123605,US Dollar,Cheque,0
2022/09/01 00:12,3549,80030E830,1217,8.003E+294,0.01,US Dollar,0.01,US Dollar,Cheque,0
2022/09/01 00:12,11,80030E380,214107,809C4CD90,87.13,US Dollar,87.13,US Dollar,Credit Card,0
2022/09/01 00:14,1231,80030B060,1231,80030B060,335434.8,US Dollar,335434.8,US Dollar,Reinvestment,0
2022/09/01 00:20,1,80030B100,1,80030B100,12868.2,US Dollar,12868.2,US Dollar,Reinvestment,0
2022/09/01 00:05,20,8.00058E+055,1,80030B100,277.15,US Dollar,277.15,US Dollar,Cheque,0
2022/09/01 00:03,20,8.00058E+055,1,80030B100,233.31,US Dollar,233.31,US Dollar,Credit Card,0
2022/09/01 00:05,12,800319F40,12,800319F40,20.69,US Dollar,20.69,US Dollar,Reinvestment,0
2022/09/01 00:10,1291,80031BB30,1291,80031BB30,334055.51,US Dollar,334055.51,US Dollar,Reinvestment,0
2022/09/01 00:09,3374,80031C0E0,3374,80031C0E0,513.7,US Dollar,513.7,US Dollar,Reinvestment,0
2022/09/01 00:09,12,8001D5EF0,1291,80031B660,6462053.89,US Dollar,6462053.89,US Dollar,Cheque,0
2022/09/01 00:08,12,8001D5EF0,1291,80031B660,8654.14,US Dollar,8654.14,US Dollar,Credit Card,0
2022/09/01 00:29,12,8001D5EF0,1291,80031B660,757240.35,US Dollar,757240.35,US Dollar,ACH,0
2022/09/01 00:03,20,80031EEC0,20,80031EEC0,1838894.6,US Dollar,1838894.6,US Dollar,Reinvestment,0
2022/09/01 00:03,3525,80031EC70,3525,80031EC70,1168.67,US Dollar,1168.67,US Dollar,Reinvestment,0
2022/09/01 00:12,3560,80031F950,1,80031F2F0,0.01,US Dollar,0.01,US Dollar,Cheque,0
2022/09/01 00:24,224,80031E420,224,80031E420,5.41,US Dollar,5.41,US Dollar,Reinvestment,0
2022/09/01 00:15,20,80031D1B0,1,800320400,313.64,US Dollar,313.64,US Dollar,Cheque,0
2022/09/01 00:26,20,80031D1B0,1,800320400,139.36,US Dollar,139.36,US Dollar,Wire,0
2022/09/01 00:28,3543,80031AA50,3543,80031AA50,34845.56,US Dollar,34845.56,US Dollar,Reinvestment,0
2022/09/01 00:03,3290,80031DBD0,3290,80031DBD0,908.79,US Dollar,908.79,US Dollar,Reinvestment,0
2022/09/01 00:29,3549,80031DC70,224,80031AEB0,0.04,US Dollar,0.04,US Dollar,Cheque,0
2022/09/01 00:25,3441,80031DF90,3441,80031DF90,5647.18,US Dollar,5647.18,US Dollar,Reinvestment,0
2022/09/01 00:03,12,800320F30,12,800320F30,8250,US Dollar,8250,US Dollar,Reinvestment,0
2022/09/01 00:01,224,80031AEB0,224,80031AEB0,4.69,US Dollar,4.69,US Dollar,Reinvestment,0
2022/09/01 00:18,1291,80031DA90,152229,818B59D60,38.91,US Dollar,38.91,US Dollar,Credit Card,0
2022/09/01 00:12,12,800320F30,12,800320F30,20.27,US Dollar,20.27,US Dollar,Reinvestment,0
2022/09/01 00:12,20,8.00318E+075,20,8.00318E+075,118540.1,US Dollar,118540.1,US Dollar,Reinvestment,0
2022/09/01 00:01,1217,800319420,1217,800319420,2145.88,US Dollar,2145.88,US Dollar,Reinvestment,0
2022/09/01 00:29,1,800322320,1,800322320,329.87,US Dollar,329.87,US Dollar,Reinvestment,0
2022/09/01 00:13,11,8003226D0,11,8003226D0,2184.89,US Dollar,2184.89,US Dollar,Reinvestment,0
2022/09/01 00:01,1217,800319420,1217,800319420,8.31,US Dollar,8.31,US Dollar,Reinvestment,0
2022/09/01 00:19,1394,80032BE20,1394,80032BE20,19.06,US Dollar,19.06,US Dollar,Reinvestment,0
2022/09/01 00:22,394,800335100,394,800335100,153932.72,US Dollar,153932.72,US Dollar,Reinvestment,0
2022/09/01 00:27,1231,800334BF0,1231,800334BF0,8697178.09,US Dollar,8697178.09,US Dollar,Reinvestment,0
2022/09/01 00:25,1,800334CE0,1,800334CE0,1055.9,US Dollar,1055.9,US Dollar,Reinvestment,0
2022/09/01 00:20,20,8.00334E+025,20,8.00334E+025,28360.78,US Dollar,28360.78,US Dollar,Reinvestment,0
2022/09/01 00:17,3577,8003353A0,3577,8003353A0,75.45,US Dollar,75.45,US Dollar,Reinvestment,0
2022/09/01 00:04,1217,8003355C0,1217,8003355C0,6830.01,US Dollar,6830.01,US Dollar,Reinvestment,0
2022/09/01 00:11,531,8003356B0,531,8003356B0,1218.87,US Dollar,1218.87,US Dollar,Reinvestment,0
2022/09/01 00:03,1422,800335840,1422,800335840,5598.53,US Dollar,5598.53,US Dollar,Reinvestment,0
2022/09/01 00:17,3225,8003350000000000,1422,800336390,3544.16,US Dollar,3544.16,US Dollar,ACH,0
2022/09/01 00:00,1422,800336390,1422,800336390,961.8,US Dollar,961.8,US Dollar,Reinvestment,0
2022/09/01 00:01,3543,800336430,3543,800336430,3768.45,US Dollar,3768.45,US Dollar,Reinvestment,0
2022/09/01 00:11,1217,800336570,1217,800336570,1429.3,US Dollar,1429.3,US Dollar,Reinvestment,0
2022/09/01 00:29,394,800336750,394,800336750,3152.76,US Dollar,3152.76,US Dollar,Reinvestment,0
2022/09/01 00:28,12,800334D80,12,800334D80,12.82,US Dollar,12.82,US Dollar,Reinvestment,0
2022/09/01 00:21,1422,800335840,1422,800335840,10.57,US Dollar,10.57,US Dollar,Reinvestment,0
2022/09/01 00:07,12,800349C30,12,800349C30,284766.4,US Dollar,284766.4,US Dollar,Reinvestment,0
2022/09/01 00:25,20,800354970,20,800354970,431203.66,US Dollar,431203.66,US Dollar,Reinvestment,0
2022/09/01 00:01,1422,800354AB0,1422,800354AB0,17.61,US Dollar,17.61,US Dollar,Reinvestment,0
2022/09/01 00:18,3533,800353720,3533,800353720,821.98,US Dollar,821.98,US Dollar,Reinvestment,0
2022/09/01 00:00,394,800354220,394,800354220,70.6,US Dollar,70.6,US Dollar,Reinvestment,0
2022/09/01 00:27,3249,8003542C0,3249,8003542C0,1050.25,US Dollar,1050.25,US Dollar,Reinvestment,0
2022/09/01 00:23,3273,800354360,11,800353770,6636.29,US Dollar,6636.29,US Dollar,Wire,0
2022/09/01 00:16,1231,8003544F0,1231,8003544F0,11913.16,US Dollar,11913.16,US Dollar,Reinvestment,0
2022/09/01 00:04,11,800353770,11,800353770,9.42,US Dollar,9.42,US Dollar,Reinvestment,0
2022/09/01 00:00,1291,8001D22D0,1394,80035C880,4487.45,US Dollar,4487.45,US Dollar,Cheque,0
2022/09/01 00:08,1291,8001D22D0,1394,80035C880,8653.76,US Dollar,8653.76,US Dollar,Credit Card,0
2022/09/01 00:13,1394,80035C880,1394,80035C880,20.89,US Dollar,20.89,US Dollar,Reinvestment,0
2022/09/01 00:01,20,80035D340,20,80035D340,16429.1,US Dollar,16429.1,US Dollar,Reinvestment,0
2022/09/01 00:07,20,800105270,20,80035D340,6112.6,US Dollar,6112.6,US Dollar,Cheque,0
2022/09/01 00:06,20,800105270,20,80035D340,4781.98,US Dollar,4781.98,US Dollar,Credit Card,0
2022/09/01 00:11,11,80035D100,11,80035D100,10731.32,US Dollar,10731.32,US Dollar,Reinvestment,0
2022/09/01 00:18,11,80035D100,11,80035D100,5,US Dollar,5,US Dollar,Reinvestment,0
2022/09/01 00:05,394,80035BD20,394,80035BD20,90223.13,US Dollar,90223.13,US Dollar,Reinvestment,0
2022/09/01 00:28,70,10042B660,394,80035BD20,345609.54,US Dollar,345609.54,US Dollar,Cheque,0
2022/09/01 00:08,70,10042B660,394,80035BD20,13093.2,US Dollar,13093.2,US Dollar,Credit Card,0
2022/09/01 00:11,70,10042B660,394,80035BD20,93452.89,US Dollar,93452.89,US Dollar,Cash,0
2022/09/01 00:09,11,800363FB0,11,800363FB0,9726.19,US Dollar,9726.19,US Dollar,Reinvestment,0
2022/09/01 00:07,1422,8.00363E+025,1422,8.00363E+025,17.38,US Dollar,17.38,US Dollar,Reinvestment,0
2022/09/01 00:15,20,800364830,20,800364830,135629.2,US Dollar,135629.2,US Dollar,Reinvestment,0
2022/09/01 00:14,12,8003654F0,12,8003654F0,5383.45,US Dollar,5383.45,US Dollar,Reinvestment,0
2022/09/01 00:19,11,800366800,11,800366800,11157930.32,US Dollar,11157930.32,US Dollar,Reinvestment,0
2022/09/01 00:16,1422,800366DB0,1422,800366DB0,88675.47,US Dollar,88675.47,US Dollar,Reinvestment,0
2022/09/01 00:29,3473,800367030,3473,800367030,1697.91,US Dollar,1697.91,US Dollar,Reinvestment,0
2022/09/01 00:09,1422,800366DB0,1422,800366DB0,9.16,US Dollar,9.16,US Dollar,Reinvestment,0
2022/09/01 00:01,1422,8003670D0,16262,806CCBBC0,15.76,US Dollar,15.76,US Dollar,Credit Card,0
2022/09/01 00:24,531,800368690,531,800368690,21.94,US Dollar,21.94,US Dollar,Reinvestment,0
2022/09/01 00:00,20,800368B80,20,800368B80,1474.76,US Dollar,1474.76,US Dollar,Reinvestment,0
2022/09/01 00:29,11,800368D10,11,800368D10,7334.62,US Dollar,7334.62,US Dollar,Reinvestment,0
2022/09/01 00:15,394,800368F90,394,800368F90,15.07,US Dollar,15.07,US Dollar,Reinvestment,0
2022/09/01 00:25,1231,8001634F0,224,800368EA0,9610.72,US Dollar,9610.72,US Dollar,Credit Card,0
2022/09/01 00:00,1231,8001634F0,224,800368EA0,152311.97,US Dollar,152311.97,US Dollar,Cash,0
2022/09/01 00:24,224,800368A90,224,800368A90,3.63,US Dollar,3.63,US Dollar,Reinvestment,0
2022/09/01 00:02,11,800368D10,11,800368D10,18.97,US Dollar,18.97,US Dollar,Reinvestment,0
2022/09/01 00:25,224,8001FBC30,1231,80036AD20,6190.76,US Dollar,6190.76,US Dollar,Cheque,0
2022/09/01 00:18,224,8001FBC30,1231,80036AD20,4174.88,US Dollar,4174.88,US Dollar,Credit Card,0
2022/09/01 00:02,1231,80036AD20,1231,80036AD20,6.95,US Dollar,6.95,US Dollar,Reinvestment,0
2022/09/01 00:09,1394,80036BA20,1394,80036BA20,7.54,US Dollar,7.54,US Dollar,Reinvestment,0
2022/09/01 00:26,12,80036B6F0,12,80036B6F0,11850.5,US Dollar,11850.5,US Dollar,Reinvestment,0
2022/09/01 00:23,394,80036B830,394,80036B830,429.1,US Dollar,429.1,US Dollar,Reinvestment,0
2022/09/01 00:21,1231,80036C720,1231,80036C720,1639.67,US Dollar,1639.67,US Dollar,Reinvestment,0
2022/09/01 00:21,1639,80036C860,1639,80036C860,10807.14,US Dollar,10807.14,US Dollar,Reinvestment,0
2022/09/01 00:17,1217,80036C8B0,1217,80036C8B0,13825.6,US Dollar,13825.6,US Dollar,Reinvestment,0
2022/09/01 00:16,11,80036B6A0,11,80036B6A0,14.43,US Dollar,14.43,US Dollar,Reinvestment,0
2022/09/01 00:12,1217,80036C000,1217,80036C000,23.22,US Dollar,23.22,US Dollar,Reinvestment,0
2022/09/01 00:29,1217,80036C220,1217,80036C220,20.15,US Dollar,20.15,US Dollar,Reinvestment,0
2022/09/01 00:16,1291,80036DD50,1291,80036DD50,904701.66,US Dollar,904701.66,US Dollar,Reinvestment,0
2022/09/01 00:10,224,80036DDF0,224,80036DDF0,17.91,US Dollar,17.91,US Dollar,Reinvestment,0
2022/09/01 00:09,1291,80036E6E0,1291,80036E6E0,1478.37,US Dollar,1478.37,US Dollar,Reinvestment,0
2022/09/01 00:03,12,80036EB60,12,80036EB60,9.68,US Dollar,9.68,US Dollar,Reinvestment,0
2022/09/01 00:21,394,80036F220,394,80036F220,186016.85,US Dollar,186016.85,US Dollar,Reinvestment,0
2022/09/01 00:08,224,80036F820,224,80036F820,132384.66,US Dollar,132384.66,US Dollar,Reinvestment,0
2022/09/01 00:21,20,80036FDF0,20,80036FDF0,22.02,US Dollar,22.02,US Dollar,Reinvestment,0
2022/09/01 00:11,3543,80036F5D0,20,80036FB10,9658.89,US Dollar,9658.89,US Dollar,ACH,0
2022/09/01 00:29,3252,80036FFE0,3252,80036FFE0,200.51,US Dollar,200.51,US Dollar,Reinvestment,0
2022/09/01 00:15,3312,800370B80,3312,800370B80,712.31,US Dollar,712.31,US Dollar,Reinvestment,0
2022/09/01 00:24,1,800370F90,1,800370F90,37747.58,US Dollar,37747.58,US Dollar,Reinvestment,0
2022/09/01 00:15,1231,800371120,1231,800371120,382.61,US Dollar,382.61,US Dollar,Reinvestment,0
2022/09/01 00:22,1291,800371260,1291,800371260,5676.8,US Dollar,5676.8,US Dollar,Reinvestment,0
2022/09/01 00:17,3310,8003713A0,3310,8003713A0,349.78,US Dollar,349.78,US Dollar,Reinvestment,0
2022/09/01 00:19,1394,800370C70,1394,800370C70,7.02,US Dollar,7.02,US Dollar,Reinvestment,0
2022/09/01 00:10,1231,800371120,1231,800371120,23.86,US Dollar,23.86,US Dollar,Reinvestment,0
2022/09/01 00:06,1231,800372A90,1231,800372A90,864884.43,US Dollar,864884.43,US Dollar,Reinvestment,0
2022/09/01 00:23,3443,800372B30,3443,800372B30,10626.42,US Dollar,10626.42,US Dollar,Reinvestment,0
2022/09/01 00:20,1639,800372BD0,1639,800372BD0,2447.31,US Dollar,2447.31,US Dollar,Reinvestment,0
2022/09/01 00:18,1639,800372BD0,1639,800372BD0,21.44,US Dollar,21.44,US Dollar,Reinvestment,0
2022/09/01 00:14,1394,800372C70,1394,800372C70,9.26,US Dollar,9.26,US Dollar,Reinvestment,0
2022/09/01 00:04,224,800147010,11,8003750,4680.83,US Dollar,4680.83,US Dollar,Credit Card,0
2022/09/01 00:28,224,800147010,11,8003750,1991.77,US Dollar,1991.77,US Dollar,Cash,0
2022/09/01 00:08,224,800147010,11,8003750,190.99,US Dollar,190.99,US Dollar,ACH,0
2022/09/01 00:15,224,800147010,11,8003750,309.31,US Dollar,309.31,US Dollar,Wire,0
2022/09/01 00:00,11,8003750,11,8003750,12.55,US Dollar,12.55,US Dollar,Reinvestment,0
2022/09/01 00:04,70,10042B660,1231,800374EA0,3129.67,US Dollar,3129.67,US Dollar,Cheque,0
2022/09/01 00:26,70,10042B660,1231,800374EA0,7756,US Dollar,7756,US Dollar,Cash,0
2022/09/01 00:05,12,800375F00,12,800375F00,458.57,US Dollar,458.57,US Dollar,Reinvestment,0
2022/09/01 00:08,224,8003765A0,224,8003765A0,268498.58,US Dollar,268498.58,US Dollar,Reinvestment,0
2022/09/01 00:03,224,8003765A0,224,8003765A0,12.48,US Dollar,12.48,US Dollar,Reinvestment,0
2022/09/01 00:04,20,80036A160,20,80036A160,871314.18,US Dollar,871314.18,US Dollar,Reinvestment,0
2022/09/01 00:28,3263,80036A470,3263,80036A470,2081.49,US Dollar,2081.49,US Dollar,Reinvestment,0
2022/09/01 00:14,3273,80036B190,3273,80036B190,7274.55,US Dollar,7274.55,US Dollar,Reinvestment,0
2022/09/01 00:24,1,8003727,1,8003727,30481.3,US Dollar,30481.3,US Dollar,Reinvestment,0
2022/09/01 00:19,349,800373C20,349,800373C20,5005.52,US Dollar,5005.52,US Dollar,Reinvestment,0
2022/09/01 00:27,531,800373D10,531,800373D10,388.25,US Dollar,388.25,US Dollar,Reinvestment,0
2022/09/01 00:18,1422,800373DB0,1422,800373DB0,5804.22,US Dollar,5804.22,US Dollar,Reinvestment,0
2022/09/01 00:25,3625,8003747F0,3625,8003747F0,4293.13,US Dollar,4293.13,US Dollar,Reinvestment,0
